date,lat,lon,cnt
2015-05-23 22:30:00,32,-9.26,3
2015-05-23 22:30:00,33.59,-7.61,27
2015-05-23 22:30:00,34.6805,-1.90764,3
2015-05-23 22:30:00,43.6667,-79.4167,33
2015-05-23 22:30:00,45.6333,5.73333,58
2015-05-23 22:30:00,44.4333,26.1,16
2015-05-23 22:30:00,41.9,12.4833,29
2015-05-23 22:30:00,36.17,-119.746,134
2015-05-23 22:30:00,12.65,-8,16
2015-05-23 22:30:00,31.4167,34.3333,50
2015-05-23 22:30:00,53.3331,-6.24889,75
2015-05-23 22:30:00,41.3833,2.18333,56
2015-05-23 22:30:00,40.4,-3.68333,92
2015-05-23 22:30:00,-3.5303,29.4669,3
2015-05-23 22:30:00,33.9167,76.6667,3
2015-05-23 22:30:00,32.3123,-106.778,3
2015-05-23 22:30:00,31.7587,-106.487,5
2015-05-23 22:30:00,21.15,79.1,3
2015-05-23 22:30:00,41.8326,-83.8624,4
2015-05-23 22:30:00,19.95,79.3,3
2015-05-23 22:30:00,30.6221,-95.7211,12
2015-05-23 22:30:00,33.451,-90.6551,3
2015-05-23 22:30:00,53.7167,-0.433333,3
2015-05-23 22:30:00,55.3133,-110.025,3
2015-05-23 22:30:00,26.1833,71.25,6
2015-05-23 22:30:00,47.2043,-121.992,3
2015-05-23 22:30:00,54.465,-110.183,10
2015-05-23 22:30:00,42.6862,-72.044,4
2015-05-23 22:30:00,41.8889,-83.7788,4
2015-05-23 22:30:00,41.7195,-84.218,3
2015-05-23 22:30:00,42.0062,-84.1899,3
2015-05-23 22:30:00,26.4833,89.5667,6
2015-05-23 22:30:00,26.1833,91.7333,3
2015-05-23 22:30:00,30.2666,-99.8698,4
2015-05-23 22:30:00,9.66667,123.133,3
2015-05-23 22:30:00,32.2671,44.31,5
2015-05-23 22:30:00,25,44.5,5
2015-05-23 22:30:00,48.1894,-114.137,5
2015-05-23 22:30:00,42.9034,-78.7548,9
2015-05-23 22:30:00,34.6167,76.3167,12
2015-05-23 22:30:00,49.0801,16.1916,13
2015-05-23 22:30:00,-26.4747,23.6666,4
2015-05-23 22:30:00,37.8044,-122.271,5
2015-05-23 22:30:00,42.1081,-87.7359,5
2015-05-23 22:30:00,35.4681,44.3922,3
2015-05-23 22:30:00,29.718,-95.4338,5
2015-05-23 22:30:00,32.8501,-96.8003,3
2015-05-23 22:30:00,37.5999,-121.884,3
2015-05-23 22:30:00,41.0051,-73.7846,7
2015-05-23 22:30:00,30.5208,-96.0947,7
2015-05-23 22:30:00,44.1665,-120.084,6
2015-05-23 22:30:00,44.2998,-120.834,3
2015-05-23 22:30:00,39.1559,-112.691,4
2015-05-23 22:30:00,34.9365,-81.9118,28
2015-05-23 22:30:00,34.9496,-81.932,32
2015-05-23 22:30:00,-0.420132,36.9476,5
2015-05-23 22:30:00,46.309,-124.043,4
2015-05-23 22:30:00,45.6443,-121.941,4
2015-05-23 22:30:00,25.2225,116.057,3
2015-05-23 22:30:00,41.92,-84.6305,6
2015-05-23 22:30:00,38.7667,-93.5585,6
2015-05-23 22:30:00,38.3834,-93.7835,5
2015-05-23 22:30:00,41.167,-73.2048,10
2015-05-23 22:30:00,41.2668,-73.3162,4
2015-05-23 22:30:00,33.7731,-118.314,7
2015-05-23 22:30:00,18.5333,73.8667,4
2015-05-23 22:30:00,39.1142,-94.6275,6
2015-05-23 22:30:00,50.0585,2.74777,12
2015-05-23 22:30:00,23.6833,84.7333,5
2015-05-23 22:30:00,23.75,84.5,3
2015-05-23 22:30:00,35.0845,-106.651,3
2015-05-23 22:30:00,37.5538,-77.4603,4
2015-05-23 22:30:00,24.8667,67.05,7
2015-05-23 22:30:00,35.412,-99.4043,3
2015-05-23 22:30:00,55.3,-1.88333,4
2015-05-23 22:30:00,42.3314,-83.0458,8
2015-05-23 22:30:00,23.552,116.774,5
2015-05-23 22:30:00,40.0064,36.4106,7
2015-05-23 22:30:00,21.4667,-71.1333,3
2015-05-23 22:30:00,41.6757,26.5587,5
2015-05-23 22:30:00,33.8719,35.5097,7
2015-05-23 22:30:00,38.4104,27.142,228
2015-05-23 22:30:00,40.1456,26.4064,10
2015-05-23 22:30:00,37.9326,41.9402,3
2015-05-23 22:30:00,38.612,27.4265,4
2015-05-23 22:30:00,39,35,34
2015-05-23 22:30:00,31.2222,121.458,14
2015-05-23 22:30:00,22.6333,110.15,6
2015-05-23 22:30:00,40.5773,-77.264,17
2015-05-23 22:30:00,39.9809,-75.153,3
2015-05-23 22:30:00,39.9523,-75.1638,37
2015-05-23 22:30:00,37.5744,43.7408,3
2015-05-23 22:30:00,32.9274,120.18,4
2015-05-23 22:30:00,22.0511,121.541,4
2015-05-23 22:30:00,43.5833,92.85,3
2015-05-23 22:30:00,32.9793,118.852,9
2015-05-23 22:30:00,52.4333,10.8,6
2015-05-23 22:30:00,35.705,51.4216,3
2015-05-23 22:30:00,39.9086,41.2769,4
2015-05-23 22:30:00,37.4991,39.3526,3
2015-05-23 22:30:00,37.6091,36.6311,3
2015-05-23 22:30:00,37.8714,32.4846,5
2015-05-23 22:30:00,51.2,6.43333,3
2015-05-23 22:30:00,51.7167,8.76667,5
2015-05-23 22:30:00,37.7644,38.2763,4
2015-05-23 22:30:00,40.3953,49.8822,5
2015-05-23 22:30:00,37.0594,37.3825,4
2015-05-23 22:30:00,42.0268,35.1625,3
2015-05-23 22:30:00,40.6867,39.9072,3
2015-05-23 22:30:00,39.9272,32.8644,13
2015-05-23 22:30:00,39.9475,32.8447,3
2015-05-23 22:30:00,39.0609,43.0582,8
2015-05-23 22:30:00,40.1697,28.6845,6
2015-05-23 22:30:00,40.1606,28.1848,4
2015-05-23 22:30:00,40.1917,29.0611,5
2015-05-23 22:30:00,37.0017,35.3289,7
2015-05-23 22:30:00,44.5672,-122.127,78
2015-05-23 22:30:00,39.9289,116.388,34
2015-05-23 22:30:00,15,115,43
2015-05-23 22:30:00,31.5691,118.589,10
2015-05-23 22:30:00,30.5833,114.267,3
2015-05-23 22:30:00,43.5022,129.673,4
2015-05-23 22:30:00,22.2,111.117,6
2015-05-23 22:30:00,23.1167,113.25,12
2015-05-23 22:30:00,22.493,113.186,7
2015-05-23 22:30:00,23.6651,116.638,4
2015-05-23 22:30:00,35.1221,105.48,55
2015-05-23 22:30:00,35.7449,-86.7489,25
2015-05-23 22:30:00,45.85,9.38333,3
2015-05-23 22:30:00,66.2167,23.8,5
2015-05-23 22:30:00,32.7673,-89.6812,18
2015-05-23 22:30:00,30.6667,104.067,33
2015-05-23 22:30:00,51,18,3
2015-05-23 22:30:00,49.6563,18.8591,4
2015-05-23 22:30:00,43.3504,-84.5603,20
2015-05-23 22:30:00,41.5834,-72.7622,19
2015-05-23 22:30:00,37.2881,127.175,6
2015-05-23 22:30:00,37.5664,127,11
2015-05-23 22:30:00,28.55,115.933,3
2015-05-23 22:30:00,27.2239,105.601,3
2015-05-23 22:30:00,36.0986,120.372,3
2015-05-23 22:30:00,16.45,120.55,93
2015-05-23 22:30:00,49.25,-123.133,37
2015-05-23 22:30:00,29.7214,103.231,7
2015-05-23 22:30:00,-22.9,-43.2333,6
2015-05-23 22:30:00,25.0478,121.532,8
2015-05-23 22:30:00,29.005,92.005,5
2015-05-23 22:30:00,24,119,6
2015-05-23 22:30:00,31.9415,121.213,3
2015-05-23 22:30:00,36.9081,30.6956,3
2015-05-23 22:30:00,24.4798,118.082,4
2015-05-23 22:30:00,30.9077,105.95,4
2015-05-23 22:30:00,32.8166,51.5848,16
2015-05-23 22:30:00,30.6833,51.4833,16
2015-05-23 22:30:00,38.08,46.2919,4
2015-05-23 22:30:00,29.6036,52.5388,50
2015-05-23 22:30:00,44.6074,-69.3977,6
2015-05-23 22:30:00,56.3964,24.7706,3
2015-05-23 22:30:00,55.9333,23.3167,23
2015-05-23 22:30:00,67,20,3
2015-05-23 22:30:00,65.9167,22.4,3
2015-05-23 22:30:00,65.85,23.5,4
2015-05-23 22:30:00,21.1098,-157.531,15
2015-05-23 22:30:00,52.35,4.91667,9
2015-05-23 22:30:00,53.2167,6.55,8
2015-05-23 22:30:00,35.75,51.5148,65
2015-05-23 22:30:00,22.5697,88.3697,11
2015-05-23 22:30:00,23.7231,90.4086,3
2015-05-23 22:30:00,23.0186,91.41,5
2015-05-23 22:30:00,37.4333,45.65,3
2015-05-23 22:30:00,22.6667,89.8,4
2015-05-23 22:30:00,48.15,17.1167,3
2015-05-23 22:30:00,53.5,-2.21667,5
2015-05-23 22:30:00,45.7326,-93.9196,56
2015-05-23 22:30:00,13.5,76,5
2015-05-23 22:30:00,28.6,77.2,10
2015-05-23 22:30:00,13.0833,80.2833,19
2015-05-23 22:30:00,11.4,76.7,3
2015-05-23 22:30:00,46.0553,14.5144,4
2015-05-23 22:30:00,44.8186,20.4681,10
2015-05-23 22:30:00,46.1956,6.14811,51
2015-05-23 22:30:00,45.8,16,4
2015-05-23 22:30:00,45.75,22.9,6
2015-05-23 22:30:00,47.1333,24.4833,20
2015-05-23 22:30:00,46.7667,23.6,5
2015-05-23 22:30:00,41.1414,24.8836,14
2015-05-23 22:30:00,47.1667,24.5833,5
2015-05-23 22:30:00,47.5,19.0833,5
2015-05-23 22:30:00,56.95,24.1,9
2015-05-23 22:30:00,61.385,-152.268,22
2015-05-23 22:30:00,18.975,72.8258,30
2015-05-23 22:30:00,42.65,13.7,5
2015-05-23 22:30:00,47.5333,21.6333,4
2015-05-23 22:30:00,39.2904,-76.6122,14
2015-05-23 22:30:00,38.4623,-92.302,66
2015-05-23 22:30:00,32.5175,-115.235,34
2015-05-23 22:30:00,20.6667,-103.333,7
2015-05-23 22:30:00,20.4667,-103.45,4
2015-05-23 22:30:00,28.6,-111.383,6
2015-05-23 22:30:00,2.51563,-76.8275,8
2015-05-23 22:30:00,4.6,-74.0833,25
2015-05-23 22:30:00,39.0724,-76.7902,18
2015-05-23 22:30:00,23.1319,-82.3642,15
2015-05-23 22:30:00,13.7086,-89.2031,43
2015-05-23 22:30:00,19.6011,-99.0525,14
2015-05-23 22:30:00,18.9167,-99.25,6
2015-05-23 22:30:00,31.7049,35.2038,8
2015-05-23 22:30:00,-33.45,-70.6667,12
2015-05-23 22:30:00,-25.7069,28.2294,4
2015-05-23 22:30:00,35.7833,10.8333,3
2015-05-23 22:30:00,32.8925,13.18,5
2015-05-23 22:30:00,35.5,12.6,8
2015-05-23 22:30:00,-11.9133,-76.5383,8
2015-05-23 22:30:00,-16.9978,-72.1031,14
2015-05-23 22:30:00,4.6,-74.4,7
2015-05-23 22:30:00,14.1,-87.2167,4
2015-05-23 22:30:00,31.7667,35.2333,19
2015-05-23 22:30:00,40.3084,-3.70596,15
2015-05-23 22:30:00,32.0667,34.7667,3
2015-05-23 22:30:00,50.8333,4.33333,15
2015-05-23 22:30:00,10.6317,-71.6406,4
2015-05-23 22:30:00,8.54934,-72.3914,7
2015-05-23 22:30:00,40.9681,-5.66202,11
2015-05-23 22:30:00,35.685,139.751,14
2015-05-23 22:30:00,55.5,47,3
2015-05-23 22:30:00,57.5488,40.117,5
2015-05-23 22:30:00,56.1292,53.3703,3
2015-05-23 22:30:00,0,0,21
2015-05-23 22:30:00,43.226,44.7732,7
2015-05-23 22:30:00,48.5,38.5,8
2015-05-23 22:30:00,47.0987,37.8199,3
2015-05-23 22:30:00,48.567,39.3171,8
2015-05-23 22:30:00,42.1497,-74.9384,150
2015-05-23 22:30:00,52.0317,113.501,3
2015-05-23 22:30:00,10.1806,-68.0039,24
2015-05-23 22:30:00,60.1756,24.9342,4
2015-05-23 22:30:00,10.5,-66.9167,34
2015-05-23 22:30:00,12.1508,-86.2683,6
2015-05-23 22:30:00,-12.0667,-75.2333,3
2015-05-23 22:30:00,46.3497,48.0408,6
2015-05-23 22:30:00,40.314,-74.5089,19
2015-05-23 22:30:00,43,35,17
2015-05-23 22:30:00,16.85,-99.9167,4
2015-05-23 22:30:00,55.1544,61.4297,9
2015-05-23 22:30:00,41.85,-87.6501,37
2015-05-23 22:30:00,52.7229,37.0079,3
2015-05-23 22:30:00,41.0186,28.9647,87
2015-05-23 22:30:00,16.4667,-93.2556,8
2015-05-23 22:30:00,16.5,-91.75,7
2015-05-23 22:30:00,22.7833,-102.583,3
2015-05-23 22:30:00,19.05,-98.2,7
2015-05-23 22:30:00,17.9167,-93.8833,10
2015-05-23 22:30:00,20.6,-100.383,4
2015-05-23 22:30:00,19.85,-90.5333,6
2015-05-23 22:30:00,12.9593,-86.7091,3
2015-05-23 22:30:00,37.1784,-3.5992,21
2015-05-23 22:30:00,39.3667,-0.433333,3
2015-05-23 22:30:00,19.4342,-99.1386,6
2015-05-23 22:30:00,53.622,77.5991,3
2015-05-23 22:30:00,14.5333,-91.5,3
2015-05-23 22:30:00,14.6167,-90.2833,4
2015-05-23 22:30:00,38.265,-0.706103,23
2015-05-23 22:30:00,28.0312,-15.6655,15
2015-05-23 22:30:00,-34.5875,-58.6725,14
2015-05-23 22:30:00,37.7749,-122.419,31
2015-05-23 22:30:00,-6.765,-70.9364,5
2015-05-23 22:30:00,-12.05,-77.05,12
2015-05-23 22:30:00,43.1848,-2.4738,21
2015-05-23 22:30:00,-31.4,-64.1833,6
2015-05-23 22:30:00,43.1667,-2.16667,11
2015-05-23 22:30:00,40.3363,-89.0022,26
2015-05-23 22:30:00,-0.216667,-78.5,6
2015-05-23 22:30:00,10.3997,-75.5144,3
2015-05-23 22:30:00,42,2,4
2015-05-23 22:30:00,17.6333,-101.55,3
2015-05-23 22:30:00,17.55,-98.75,3
2015-05-23 22:30:00,31.6667,-113.3,6
2015-05-23 22:30:00,20.2833,-102.333,7
2015-05-23 22:30:00,5.96502,-75.9654,3
2015-05-23 22:30:00,39.7392,-104.985,25
2015-05-23 22:30:00,25.7743,-80.1937,10
2015-05-23 22:30:00,35.6411,-79.8431,31
2015-05-23 22:30:00,27.8333,-81.717,17
2015-05-23 22:30:00,28.6667,77.2167,9
2015-05-23 22:30:00,42.6028,-3.07719,4
2015-05-23 22:30:00,34.0522,-118.244,9
2015-05-23 22:30:00,-17.0053,-72.1064,3
2015-05-23 22:30:00,39.6833,-0.266667,8
2015-05-23 22:30:00,-33.0189,-69.1172,6
2015-05-23 22:30:00,-15.7833,-47.9167,11
2015-05-23 22:30:00,40.45,-3.7,3
2015-05-23 22:30:00,32.5333,-117.017,8
2015-05-23 22:30:00,43.9,12.9167,4
2015-05-23 22:30:00,42.5667,12.6167,3
2015-05-23 22:30:00,37.75,14.25,7
2015-05-23 22:30:00,37.75,15,7
2015-05-23 22:30:00,44.4167,8.95,36
2015-05-23 22:30:00,46.5167,11.3667,24
2015-05-23 22:30:00,55.4703,8.45187,16
2015-05-23 22:30:00,41.3609,2.11001,7
2015-05-23 22:30:00,52.25,21,8
2015-05-23 22:30:00,49.8407,24.0305,8
2015-05-23 22:30:00,42.3584,-71.0598,13
2015-05-23 22:30:00,57.0355,9.94116,4
2015-05-23 22:30:00,23.0333,72.6167,4
2015-05-23 22:30:00,47.8,13.0333,16
2015-05-23 22:30:00,41.0572,29.0433,5
2015-05-23 22:30:00,52.3667,9.71667,4
2015-05-23 22:30:00,46.9167,7.46667,4
2015-05-23 22:30:00,42.0046,-93.214,46
2015-05-23 22:30:00,33.4206,43.3078,36
2015-05-23 22:30:00,33.3558,43.7861,12
2015-05-23 22:30:00,50.9667,6.11667,3
2015-05-23 22:30:00,47.3667,8.55,7
2015-05-23 22:30:00,48.2,16.3667,61
2015-05-23 22:30:00,62.65,17.8333,3
2015-05-23 22:30:00,53.55,10,13
2015-05-23 22:30:00,46.45,22.5833,3
2015-05-23 22:30:00,33.4484,-112.074,8
2015-05-23 22:30:00,50.4333,30.5167,15
2015-05-23 22:30:00,56.8575,60.6125,3
2015-05-23 22:30:00,53.9,27.5667,11
2015-05-23 22:30:00,47.5584,7.57327,4
2015-05-23 22:30:00,47.2777,7.36971,3
2015-05-23 22:30:00,34.0983,-118.327,12
2015-05-23 22:30:00,47.4,13.7167,4
2015-05-23 22:30:00,-2.16667,-79.9,6
2015-05-23 22:30:00,-1.56667,-80.8167,3
2015-05-23 22:30:00,41.3008,0.91267,4
2015-05-23 22:30:00,-34.5608,-58.46,3
2015-05-23 22:30:00,31.7333,-106.483,3
2015-05-23 22:30:00,18,-90.8903,4
2015-05-23 22:30:00,34.5608,38.2805,34
2015-05-23 22:30:00,52.5167,13.4,39
2015-05-23 22:30:00,37.9833,23.7333,7
2015-05-23 22:30:00,38.7167,-9.13333,16
2015-05-23 22:30:00,4.3387,-76.1834,3
2015-05-23 22:30:00,25.1,91.9833,3
2015-05-23 22:30:00,41.2766,-8.37617,3
2015-05-23 22:30:00,-23.5333,-46.6167,14
2015-05-23 22:30:00,39.1433,-8.68717,6
2015-05-23 22:30:00,-15.5833,-56.0833,4
2015-05-23 22:30:00,-25.4167,-49.25,35
2015-05-23 22:30:00,-1.6,-46.2167,3
2015-05-23 22:30:00,-3.11333,-60.0253,4
2015-05-23 22:30:00,-3.18333,-45.1167,3
2015-05-23 22:30:00,41.4334,-81.6665,12
2015-05-23 22:30:00,43.1548,-77.6156,4
2015-05-23 22:30:00,45,-85,6
2015-05-23 22:30:00,-37.8167,144.967,11
2015-05-23 22:30:00,-36.2,146.967,4
2015-05-23 22:30:00,37.669,-84.6514,29
2015-05-23 22:30:00,41.4995,-81.6954,82
2015-05-23 22:30:00,39.8647,-86.2604,18
2015-05-23 22:30:00,39.0646,-105.327,41
2015-05-23 22:30:00,28.4667,77.0333,3
2015-05-23 22:30:00,41.257,-8.32133,5
2015-05-23 22:30:00,-20.3167,-48.3,15
2015-05-23 22:30:00,-25.1903,-53.8081,5
2015-05-23 22:30:00,26.7908,62.7736,6
2015-05-23 22:30:00,34.6158,43.6786,9
2015-05-23 22:30:00,43.7333,20.75,3
2015-05-23 22:30:00,33.3836,43.5855,9
2015-05-23 22:30:00,-8.98333,-36.2,4
2015-05-23 22:30:00,-7.73333,-38,3
2015-05-23 22:30:00,-5.23333,-40.1833,3
2015-05-23 22:30:00,-23.367,-49.882,4
2015-05-23 22:30:00,-33.8833,151.217,29
2015-05-23 22:30:00,44.1108,-88.7126,8
2015-05-23 22:30:00,44.2563,-89.6385,25
2015-05-23 22:30:00,13.7167,-60.95,4
2015-05-23 22:30:00,-33.65,151.133,4
2015-05-23 22:30:00,-36.1396,146.951,8
2015-05-23 22:30:00,-33.7833,151.167,8
2015-05-23 22:30:00,45.4076,-122.57,4
2015-05-23 22:30:00,-33.8167,151.183,4
2015-05-23 22:30:00,-33.8,151.183,12
2015-05-23 22:30:00,-33.9167,18.4167,4
2015-05-23 22:30:00,41.8969,-92.2782,6
2015-05-23 22:30:00,54.8797,-112.522,6
2015-05-23 22:30:00,40.925,-98.342,7
2015-05-23 22:30:00,29.7633,-95.3633,40
2015-05-23 22:30:00,41.1289,-98.2883,12
2015-05-23 22:30:00,32.7831,-96.8067,24
2015-05-23 22:30:00,29.7431,-94.7033,7
2015-05-23 22:30:00,53.4167,-6.25,3
2015-05-23 22:30:00,46.9048,-110.326,47
2015-05-23 22:30:00,44.7749,-112.222,4
2015-05-23 22:30:00,44.0407,-72.7093,11
2015-05-23 22:30:00,51.7722,-4.39139,3
2015-05-23 22:30:00,39.162,-84.4569,6
2015-05-23 22:30:00,38.5816,-121.494,9
2015-05-23 22:30:00,46.8616,-114.119,4
2015-05-23 22:30:00,12.9833,77.5833,4
2015-05-23 22:30:00,6.45306,3.39583,20
2015-05-23 22:30:00,47.5998,-122.362,38
2015-05-23 22:30:00,48.7365,-122.565,39
2015-05-23 22:30:00,47.6062,-122.332,159
2015-05-23 22:30:00,41.7476,-74.0868,6
2015-05-23 22:30:00,41.6176,-74.076,3
2015-05-23 22:30:00,41.0762,-73.8587,3
2015-05-23 22:30:00,41.0551,-73.7668,3
2015-05-23 22:30:00,43.152,-76.061,3
2015-05-23 22:30:00,41.4168,-74.3163,3
2015-05-23 22:30:00,15.3547,44.2067,32
2015-05-23 22:30:00,27.7167,85.3167,3
2015-05-23 22:30:00,34.7333,-120.034,7
2015-05-23 22:30:00,38.468,-80.9696,6
2015-05-23 22:30:00,37.768,-78.2057,13
2015-05-23 22:30:00,46.8721,-113.994,4
2015-05-23 22:30:00,48.833,-115.709,4
2015-05-23 22:30:00,35.4564,36.0591,6
2015-05-23 22:30:00,35.5,36,3
2015-05-23 22:30:00,24.85,51.3333,4
2015-05-23 22:30:00,2.06667,45.3667,8
2015-05-23 22:30:00,29.3328,48.0286,3
2015-05-23 22:30:00,15.461,45.3253,4
2015-05-23 22:30:00,4.84597,31.6012,6
2015-05-23 22:30:00,35.5148,35.7768,12
2015-05-23 22:30:00,34.889,35.8866,3
2015-05-23 22:30:00,24.4118,54.4657,5
2015-05-23 22:30:00,31.2565,32.2841,4
2015-05-23 22:30:00,31.623,35.1371,3
2015-05-23 22:30:00,59.9167,10.75,3
2015-05-23 22:30:00,45.945,13.5978,13
2015-05-23 22:30:00,35.8755,36.6297,9
2015-05-23 22:30:00,21.5169,39.2192,10
2015-05-23 22:30:00,30.6333,47.4,3
2015-05-23 22:30:00,13.5167,44.4333,9
2015-05-23 22:30:00,26.5717,49.9894,17
2015-05-23 22:30:00,21.4267,39.8261,6
2015-05-23 22:30:00,30.05,31.25,39
2015-05-23 22:30:00,33.3667,43.7167,21
2015-05-23 22:30:00,34.02,-6.83,3
2015-05-23 22:30:00,31.3402,34.3063,5
2015-05-23 22:30:00,36.8028,10.1797,3
2015-05-23 22:30:00,31.5,35.5,10
2015-05-23 22:30:00,35.9306,36.6339,8
2015-05-23 22:30:00,31.1801,-91.8749,21
2015-05-23 22:30:00,35.8143,36.3206,11
2015-05-23 22:30:00,17.024,44.3078,3
2015-05-23 22:30:00,29.5267,35.0078,5
2015-05-23 22:30:00,9.08333,7.53333,10
2015-05-23 22:30:00,25.6,85.1167,3
2015-05-23 22:30:00,25.2867,51.5333,4
2015-05-23 22:30:00,31.5046,34.4634,9
2015-05-23 22:30:00,36.2709,43.3776,3
2015-05-23 22:30:00,31.1981,29.9192,17
2015-05-23 22:30:00,52.2,0.116667,8
2015-05-23 22:30:00,24.4219,54.4551,4
2015-05-23 22:30:00,45.4167,-75.7,18
2015-05-23 22:30:00,31.9253,34.8669,3
2015-05-23 22:30:00,30.0642,31.2201,3
2015-05-23 22:30:00,12.9667,44.2167,7
2015-05-23 22:30:00,31.5333,35.1,5
2015-05-23 22:30:00,33.7712,-111.388,14
2015-05-23 22:30:00,33.7249,36.1005,3
2015-05-23 22:30:00,29.0825,48.1303,3
2015-05-23 22:30:00,41.3082,-72.9282,6
2015-05-23 22:30:00,38.7045,-93.2283,17
2015-05-23 22:30:00,41.14,-104.82,3
2015-05-23 22:30:00,42.7475,-107.209,12
2015-05-23 22:30:00,40.7834,-73.9662,4
2015-05-23 22:30:00,41.762,-87.5778,3
2015-05-23 22:30:00,29.6191,-103.349,7
2015-05-23 22:30:00,8.51667,33.45,8
2015-05-23 22:30:00,45.0006,-123.033,3
2015-05-23 22:30:00,52.8333,-2,6
2015-05-23 22:30:00,8.65,29.85,19
2015-05-23 22:30:00,42.3442,-75.1704,6
2015-05-23 22:30:00,39.9607,-75.6055,18
2015-05-23 22:30:00,29.9438,-97.0369,6
2015-05-23 22:30:00,39.9832,-75.8238,6
2015-05-23 22:30:00,35.5376,-96.9247,15
2015-05-23 22:30:00,36.7477,-119.772,5
2015-05-23 22:30:00,55.25,-2,8
2015-05-23 22:30:00,44.0423,-72.6034,7
2015-05-23 22:30:00,29.8336,-95.4002,4
2015-05-23 22:30:00,51.5,-0.133333,6
2015-05-23 22:30:00,35.8198,66.7913,3
2015-05-23 22:30:00,-38.3333,176.75,4
2015-05-23 22:30:00,31.5085,-99.9201,4
2015-05-23 22:30:00,40.1304,-75.5149,6
2015-05-23 22:30:00,42.5834,-71.8023,4
2015-05-23 22:30:00,42.3556,-71.769,4
2015-05-23 22:30:00,42.1112,-71.6662,14
2015-05-23 22:30:00,42.3439,-91.2485,6
2015-05-23 22:30:00,42.539,-71.8706,4
2015-05-23 22:30:00,41.6772,-71.5101,12
2015-05-23 22:30:00,42.2834,-71.3495,4
2015-05-23 22:30:00,-17.8178,31.0447,9
2015-05-23 22:30:00,41.9859,-71.6226,16
2015-05-23 22:30:00,42.3668,-71.7856,4
2015-05-23 22:30:00,42.2373,-71.5314,14
2015-05-23 22:30:00,42.2695,-71.6162,20
2015-05-23 22:30:00,42.0279,-71.5809,32
2015-05-23 22:30:00,42.0501,-71.8495,12
2015-05-23 22:30:00,42.149,-81.2414,6
2015-05-23 22:30:00,42.2626,-71.8023,53
2015-05-23 22:30:00,42.2001,-71.4245,8
2015-05-23 22:30:00,42.2945,-71.5056,4
2015-05-23 22:30:00,42.0334,-71.5828,20
2015-05-23 22:30:00,42.6768,-71.4245,4
2015-05-23 22:30:00,42.5251,-71.7598,6
2015-05-23 22:30:00,40.2503,-103.8,3
2015-05-23 22:30:00,40.2666,-103.817,4
2015-05-23 22:30:00,33.6891,-78.8867,8
2015-05-23 22:30:00,33.816,-78.68,7
2015-05-23 22:30:00,33.8191,-80.9066,11
2015-05-23 22:30:00,53.3333,-3.83333,3
2015-05-23 22:30:00,42.3195,-71.6412,4
2015-05-23 22:30:00,42.1334,-71.6495,12
2015-05-23 22:30:00,42.0773,-71.6295,12
2015-05-23 22:30:00,42.5278,-92.4455,3
2015-05-23 22:30:00,38.8333,-104.517,3
2015-05-23 22:30:00,34.8375,-106.237,14
2015-05-23 22:30:00,40.9573,-72.9076,3
2015-05-23 22:30:00,35.6779,-80.9934,3
2015-05-23 22:30:00,53.3551,-6.24922,4
2015-05-23 22:30:00,39.9945,-83.0624,4
2015-05-23 22:30:00,39.3331,-82.9824,4
2015-05-23 22:30:00,39.8784,-82.8838,4
2015-05-23 22:30:00,40.1984,-83.0102,4
2015-05-23 22:30:00,40.0812,-82.8088,4
2015-05-23 22:30:00,39.9403,-82.0132,4
2015-05-23 22:30:00,39.6006,-82.946,4
2015-05-23 22:30:00,39.0409,-75.5955,4
2015-05-23 22:30:00,39.8428,-82.8046,4
2015-05-23 22:30:00,39.9956,-82.6743,4
2015-05-23 22:30:00,39.3498,-75.5148,14
2015-05-23 22:30:00,40.1262,-82.9291,4
2015-05-23 22:30:00,39.9548,-82.8121,4
2015-05-23 22:30:00,40.1537,-82.6852,4
2015-05-23 22:30:00,39.8842,-82.7535,4
2015-05-23 22:30:00,39.9612,-82.9988,6
2015-05-23 22:30:00,39.8815,-83.093,4
2015-05-23 22:30:00,47.1499,-119.484,12
2015-05-23 22:30:00,39.9798,-83.0407,4
2015-05-23 22:30:00,11.4148,8.25082,3
2015-05-23 22:30:00,41.6005,-93.6091,11
2015-05-23 22:30:00,29.2009,116.755,11
2015-05-23 22:30:00,44.2394,-114.51,4
2015-05-23 22:30:00,28.3667,-100.317,12
2015-05-23 22:30:00,20.1667,-102.183,17
2015-05-23 22:30:00,52.6333,-1.13333,3
2015-05-23 22:30:00,40.0192,-82.8793,4
2015-05-23 22:30:00,39.9473,-81.6035,4
2015-05-23 22:30:00,35.7721,-78.6386,5
2015-05-23 22:30:00,38.7503,-93.8002,5
2015-05-23 22:30:00,36.0674,-79.6206,20
2015-05-23 22:30:00,34.9962,-78.3213,5
2015-05-23 22:30:00,32.799,-86.8073,6
2015-05-23 22:30:00,14.5548,121.019,6
2015-05-23 22:30:00,15.2238,0.2925,8
2015-05-23 22:30:00,15.9182,2.4022,6
2015-05-23 22:30:00,15.5943,0.9015,5
2015-05-23 22:30:00,55,-7.33333,16
2015-05-23 22:30:00,-3.36667,36.6833,4
2015-05-23 22:30:00,46.8529,-121.76,6
2015-05-23 22:30:00,46.8354,-121.733,4
2015-05-23 22:30:00,41.9454,-74.9129,3
